$M;PERSON_TYPE;Persona Física;Persona Jurídica;$M;IDENTIFICATION_TYPE;CÉDULA DE IDENTIDAD COSTARRICENSE;CÉDULA JURÍDICA;DOC IDENTD EXTRANJEROS (DIMEX PERMANT);$M;TRANSACTION_REASON;30;50;89;116973;116980;117168;117188;127078;132759;132761;132764;202696;202705;202714;218927;221791;814252044;814252110;814252369;814252509;814252510;814252511;814252530;814252574;814252690;814252998;814253009;814254261;814254270;814255469;814255489;814257049;814258932;$M;TRANSACTION_REASON_DESCRIPTION;CCSS - CUOTA OBRER-PATR;COBRO CHEQUE;COBRO CHEQUE P/CÁMARA;COBRO CHEQUE P/CAMARA-DEV;COBRO VIGENTE CTA VISTA;COMPRA COMERCIO;COMPRA EN COMERCIO;CR ANU CK GEREN;CR por rechazo Cámara;Credito directo env. rech;Crédito directo enviado;Crédito directo recibido;DEB DIR CDD PAG OTRO BCO;DEP CK LINEA;DEPOSITO EN EFECTIVO;DTR COBRADO;EMISION CDI;EMISION CHEQUE GERENCIA;PAGO CHQ - CAJA;PAGO CHQ - CAMARA REC;PAGO CHQ - LINEA;PAGO PRESTAMO;PAGO TARJETA CREDITO;RETIRO ATM;RETIRO ATM EXTERNO;RETIRO ATM PROPIO;RETIRO EN EFECTIVO;REV COMPRA COMERC;REVERSA COMP COMER;TFT ENVIADA;TRANSF INTERNAC - ENV;TRANSF INTERNAC - REC;TRANSF SINPE RECIBIDA;$M;TXN_CODE_ID;3;4;5;6;7;10;87;130;139;140;141;160;205;1140;7108;7117;7118;8888;9081;9101;9102;$M;TRANSACTION_CORE_DESCRIPTION;Cobro cheque;Cobro Vigente;COMPRA COMERCIO OFF LINE;CR día;CR por cobro;CR por rechazo;DB COMPRA COMERCIO;DB día;DB por pago;DB POR PAGO DE CDD O/BCOS;DB por rechazo;DEP CK LÍNEA;Dep. Efvo.;Extracción;ND HOME BANKING;Otorgamiento;Pago Cheque;PAGO DE CHEQUE CAJA;RETIRO ATM-DB TXN;REV COMPRA COMERC;REVERSA COMP COMER;$M;REASON_ID;1;10;14;22;30;60;101;102;105;110;111;112;121;147;170;210;214;350;1020;1141;5027;7000;7001;7002;8702;8888;$M;REASON_DESCRIPTION;A PEDIDO DEL CLIENTE;BN - CUOTA OBRER PATRONAL;Cámara enviada;CANJE INTERNO-CK NORMAL;COMPRA COMERCIO;CR ANUL CK GERENCIA;Crédito directo env.rech;Crédito directo enviado;Crédito directo recibido;Cuenta VIsta;DB Ch. Gerencia;DÉBITO DIRECTO CDD PAGADO;DEP CK LINEA;Depósito en Efectivo;DTR COBRADO;PAGO CK EN LÍNEA;PAGO CK NORMAL CÁMARA REC;PAGO DE CHEQUE EFECTIVO;PAGO DE TARJETA CREDITO;PRESTAMOS- FORMALIZACION;RETIRO ATM;RETIRO ATM EXTERNO;RETIRO ATM PROPIO;TFT ENVIADA;TRANSF. INTERNACIONAL;Transferencia recibida;$M;PURE_ACTION_DESCRIPTION;Crédito;Débito;$M;PRODUCT_DESCRIPTION;CUENTA AHORROS;CUENTA CORRIENTE;CUENTA INTELIGENTE;$M;SUBPRODUCT_DESCRIPTION;AH - PERSONAL;CC - CORPORATIVA;CC - PERSONAL;CI - CORPORATIVA;CI - PERSONAL;DÉBITOS A TERCEROS;PAGO CK EN LÍNEA;PAGO CK NORMAL CÁMARA REC;PAGO DE CHEQUE EFECTIVO;$I;AMOUNT;AMOUNT;$M;MONEDA_TRAN_DESCRIPTION;COLONES;US DOLARES;$M;MONEDA_ID_ACCOUNT_DESCRIPTION;COLONES;US DOLARES;$M;BUSINESS_DATE_DIA;01;02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;$M;BUSINESS_DATE_MES;01;02;03;04;05;06;07;08;09;10;11;12;$M;VALUED_DATE_DIA;01;02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;$M;VALUED_DATE_MES;01;02;03;04;05;06;07;08;09;10;11;12;$M;VALUED_DATE_ANIO;2016;2017;2018;$M;COD_BANCO_ORIGEN;--;120;$M;COD_BANCO_DESTINO;--;102;104;107;114;115;116;117;120;123;125;151;152;153;161;312;803;814;$M;DESCRIPCION_STATUS;a aplicar;aceptado;Aplicado;Autorizada;Enviada;Ingresada;Rechazado;Vigente;$M;HORA_HORA;00;01;02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;19;20;21;22;23;$M;HORA_MIN;00;01;02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;$I;MONTHLY_AMMOUNT_IN_CASH;MONTHLY_AMMOUNT_IN_CASH
1;$M;2;1;0;$M;3;1;0;0;$M;33;0.0603588907014682;0.0244698205546493;0.185970636215334;0.252854812398042;0;0;0;0.0489396411092985;0;0;0;0;0.0114192495921697;0.0212071778140294;0;0;0.00815660685154975;0.259380097879282;0;0.0440456769983687;0.00978792822185971;0;0.00163132137030995;0.0489396411092985;0;0;0;0;0.0195758564437194;0;0;0;0.0032626427406199;$M;33;0.0032626427406199;0;0;0;0.0212071778140294;0;0.259380097879282;0.00163132137030995;0;0;0;0;0;0;0.0244698205546493;0;0.0114192495921697;0.00815660685154975;0.185970636215334;0.252854812398042;0.0489396411092985;0.0195758564437194;0;0.0440456769983687;0.00978792822185971;0;0.0603588907014682;0;0;0;0;0;0.0489396411092985;$M;21;0;0;0;0;0.0489396411092985;0.00815660685154975;0.00163132137030995;0.0603588907014682;0.234910277324633;0.0244698205546493;0;0.252854812398042;0;0.0228384991843393;0;0;0;0.259380097879282;0.0538336052202284;0.0114192495921697;0.0212071778140294;$M;21;0;0.0212071778140294;0;0.00163132137030995;0.0489396411092985;0;0.259380097879282;0.00815660685154975;0;0;0;0;0.0244698205546493;0.0603588907014682;0.0228384991843393;0.0114192495921697;0.252854812398042;0.234910277324633;0.0538336052202284;0;0;$M;26;0.032626427406199;0.185970636215334;0.00815660685154975;0;0.0244698205546493;0.0603588907014682;0.252854812398042;0;0.0489396411092985;0;0;0;0;0.0489396411092985;0;0;0;0.00163132137030995;0.0195758564437194;0;0;0.0440456769983687;0;0.00978792822185971;0.0032626427406199;0.259380097879282;$M;26;0.0603588907014682;0.0032626427406199;0;0;0.259380097879282;0.00163132137030995;0;0;0;0.032626427406199;0.00815660685154975;0;0;0.0244698205546493;0;0.0489396411092985;0.252854812398042;0.185970636215334;0;0.0195758564437194;0.0440456769983687;0.00978792822185971;0;0;0;0.0489396411092985;$M;2;0.0962479608482871;0.903752039151713;$M;3;0;0.794453507340946;0.205546492659054;$M;9;0;0;0.794453507340946;0;0.205546492659054;0;0;0;0;$I;0.000551835773673755;70649.373881932;$M;2;0.964110929853181;0.0358890701468189;$M;2;0.938009787928222;0.0619902120717781;$M;31;0.00815660685154975;0.032626427406199;0.0146818923327896;0.0212071778140294;0.0261011419249592;0.0375203915171289;0.0407830342577488;0.0456769983686786;0.0375203915171289;0.0244698205546493;0.0032626427406199;0.0358890701468189;0.0456769983686786;0.00978792822185971;0.034257748776509;0.0685154975530179;0.00815660685154975;0.0309951060358891;0.0799347471451876;0.0277324632952692;0.0244698205546493;0.0195758564437194;0.0212071778140294;0.0228384991843393;0.0228384991843393;0.0750407830342577;0.032626427406199;0.0603588907014682;0.0424143556280587;0.0261011419249592;0.0195758564437194;$M;12;0.0880913539967374;0.122349102773246;0.0929853181076672;0.0685154975530179;0.0848287112561175;0.065252854812398;0.101141924959217;0.0897226753670473;0.0505709624796085;0.0522022838499184;0.0424143556280587;0.141924959216966;$M;31;0.00815660685154975;0.032626427406199;0.0146818923327896;0.0212071778140294;0.0261011419249592;0.0375203915171289;0.0407830342577488;0.0456769983686786;0.0375203915171289;0.0244698205546493;0.0032626427406199;0.0358890701468189;0.0456769983686786;0.00978792822185971;0.034257748776509;0.0685154975530179;0.00815660685154975;0.0309951060358891;0.0799347471451876;0.0277324632952692;0.0244698205546493;0.0195758564437194;0.0212071778140294;0.0228384991843393;0.0228384991843393;0.0750407830342577;0.032626427406199;0.0603588907014682;0.0424143556280587;0.0261011419249592;0.0195758564437194;$M;12;0.0880913539967374;0.122349102773246;0.0929853181076672;0.0685154975530179;0.0848287112561175;0.065252854812398;0.101141924959217;0.0897226753670473;0.0505709624796085;0.0522022838499184;0.0424143556280587;0.141924959216966;$M;3;0.353996737357259;0.278955954323002;0.367047308319739;$M;2;0.67699836867863;0.32300163132137;$M;18;0.641109298531811;0.0065252854812398;0;0;0;0;0;0;0.34257748776509;0;0;0.00489396411092985;0.00163132137030995;0.0032626427406199;0;0;0;0;$M;8;0;0.0505709624796085;0.641109298531811;0.306688417618271;0;0;0.00163132137030995;0;$M;24;0;0.00978792822185971;0.00978792822185971;0.0032626427406199;0.00489396411092985;0.00489396411092985;0.00815660685154975;0.0261011419249592;0.0358890701468189;0.0538336052202284;0.0603588907014682;0.0407830342577488;0.246329526916803;0.0195758564437194;0.215334420880914;0.215334420880914;0.00815660685154975;0.032626427406199;0;0.00489396411092985;0;0;0;0;$M;60;0.00815660685154975;0.0032626427406199;0.00163132137030995;0.00978792822185971;0.00163132137030995;0.00815660685154975;0.00489396411092985;0.00815660685154975;0.00489396411092985;0.00489396411092985;0.00489396411092985;0.0065252854812398;0.00489396411092985;0.00489396411092985;0.0065252854812398;0.00489396411092985;0.0065252854812398;0.00163132137030995;0.00489396411092985;0.00163132137030995;0.112561174551387;0.0065252854812398;0.00489396411092985;0.00815660685154975;0.00163132137030995;0.0065252854812398;0.00815660685154975;0.0065252854812398;0.00815660685154975;0.0065252854812398;0.0114192495921697;0.0065252854812398;0.110929853181077;0.00815660685154975;0.034257748776509;0.0065252854812398;0.0032626427406199;0.00815660685154975;0.0065252854812398;0.00489396411092985;0.00978792822185971;0.00489396411092985;0;0.107667210440457;0.104404567699837;0.0065252854812398;0.0130505709624796;0.00978792822185971;0.00489396411092985;0.0032626427406199;0.106035889070147;0.00815660685154975;0.107667210440457;0.00978792822185971;0.00489396411092985;0.00489396411092985;0.00489396411092985;0.0065252854812398;0.00815660685154975;0.00163132137030995;$I;40000;40000
2;$M;2;0;1;$M;3;0;1;0;$M;33;0.0758293838862559;0.018957345971564;0.00111513799832729;0.004739336492891;0.000557568999163646;0.0351268469473097;0.000278784499581823;0.00892110398661834;0.00446055199330917;0;0.0816838583774742;0.141761918037357;0;0;0;0.000278784499581823;0.00139392249790912;0.476721494284918;0.000557568999163646;0.0846110956230834;0.0213270142180095;0;0;0.000278784499581823;0.000418176749372735;0.00334541399498188;0.000139392249790912;0.0248118204627823;0;0.00947867298578199;0.000557568999163646;0.000557568999163646;0.00209088374686367;$M;33;0.00209088374686367;0;0.0351268469473097;0.000278784499581823;0;0.00334541399498188;0.476721494284918;0;0.000557568999163646;0;0.00446055199330917;0.0816838583774742;0.000278784499581823;0.000557568999163646;0.018957345971564;0.141761918037357;0;0.00139392249790912;0.00111513799832729;0.004739336492891;0.000278784499581823;0;0.0248118204627823;0.0846110956230834;0.0213270142180095;0;0.0758293838862559;0.000418176749372735;0.000139392249790912;0.000557568999163646;0.00947867298578199;0.000557568999163646;0.00892110398661834;$M;21;0.000557568999163646;0.0351268469473097;0.000278784499581823;0.00446055199330917;0.23236688040145;0.0114301644828548;0.000557568999163646;0.0758293838862559;0.00139392249790912;0.018957345971564;0.000557568999163646;0.004739336492891;0.000278784499581823;0.0269027042096459;0.000418176749372735;0.00334541399498188;0.000139392249790912;0.476721494284918;0.105938109841093;0;0;$M;21;0.0351268469473097;0;0.00334541399498188;0.000557568999163646;0.23236688040145;0.000557568999163646;0.476721494284918;0.0114301644828548;0.00446055199330917;0.000278784499581823;0.000278784499581823;0.000557568999163646;0.018957345971564;0.0758293838862559;0.0269027042096459;0;0.004739336492891;0.00139392249790912;0.105938109841093;0.000418176749372735;0.000139392249790912;$M;26;0;0.00111513799832729;0.00139392249790912;0;0.018957345971564;0.0758293838862559;0.00529690549205464;0.0354056314468916;0.00892110398661834;0.00446055199330917;0;0.0816838583774742;0.0248118204627823;0.000278784499581823;0.0100362419849456;0.141761918037357;0.000278784499581823;0;0;0.000557568999163646;0.000557568999163646;0.0846110956230834;0;0.0213270142180095;0.00209088374686367;0.480624477279063;$M;26;0.0758293838862559;0.00209088374686367;0.0354056314468916;0;0.480624477279063;0;0;0.00446055199330917;0.0816838583774742;0;0.00139392249790912;0.000278784499581823;0.000557568999163646;0.018957345971564;0.141761918037357;0.000278784499581823;0.00529690549205464;0.00111513799832729;0.0248118204627823;0;0.0846110956230834;0.0213270142180095;0;0.000557568999163646;0.0100362419849456;0.00892110398661834;$M;2;0.288681349316978;0.711318650683022;$M;3;0;1;0;$M;9;0;0.921382771117926;0;0;0;0.0786172288820742;0;0;0;$I;0.404585300067431;120000;$M;2;0.810705324783942;0.189294675216058;$M;2;0.805269027042096;0.194730972957904;$M;31;0.0202118762196822;0.0351268469473097;0.0309450794535824;0.0317814329523279;0.0338723166991915;0.0358238081962643;0.0231391134652913;0.0423752439364371;0.0295511569556733;0.0302481182046278;0.0386116531920825;0.0337329244494006;0.0352662391971006;0.0313632562029551;0.0401449679397825;0.0407025369389462;0.0282966267075551;0.029969333705046;0.0319208252021188;0.0465570114301645;0.0316420407025369;0.0301087259548369;0.0326177864510733;0.0260663507109005;0.0146361862280457;0.0407025369389462;0.0317814329523279;0.0246724282129914;0.0398661834402007;0.0370783384443825;0.0211876219682186;$M;12;0.078896013381656;0.0865625871201561;0.0872595483691107;0.108168385837747;0.0850292723724561;0.0897686088653471;0.0947867298578199;0.0857262336214106;0.0837747421243379;0.0904655701143016;0.053666016169501;0.0558962921661556;$M;31;0.0202118762196822;0.0351268469473097;0.0309450794535824;0.0317814329523279;0.0338723166991915;0.0358238081962643;0.0231391134652913;0.0423752439364371;0.0295511569556733;0.0302481182046278;0.0386116531920825;0.0337329244494006;0.0352662391971006;0.031502648452746;0.0401449679397825;0.0405631446891553;0.0282966267075551;0.029969333705046;0.0319208252021188;0.0462782269305827;0.0319208252021188;0.0301087259548369;0.0326177864510733;0.0260663507109005;0.0146361862280457;0.0407025369389462;0.0317814329523279;0.0246724282129914;0.0398661834402007;0.0370783384443825;0.0211876219682186;$M;12;0.078896013381656;0.0865625871201561;0.0872595483691107;0.108168385837747;0.0850292723724561;0.0897686088653471;0.0947867298578199;0.0857262336214106;0.0837747421243379;0.0904655701143016;0.053666016169501;0.0558962921661556;$M;3;0.369947030945079;0.316699191524951;0.313353777529969;$M;2;0.358377474212434;0.641622525787566;$M;18;0.358238081962643;0.0501812099247282;0.00515751324226373;0;0.000139392249790912;0.000139392249790912;0;0.0083635349874547;0.307917479788124;0.00571508224142738;0.00376359074435461;0.12085308056872;0.111374407582938;0.00348480624477279;0.00501812099247282;0;0.0195149149707276;0.000139392249790912;$M;8;0;0.325341511011988;0.358238081962643;0.305129634792306;0;0.00264845274602732;0.00864231948703652;0;$M;24;0;0.000418176749372735;0;0.000278784499581823;0;0.000278784499581823;0.00083635349874547;0.0105938109841093;0.0150543629774185;0.0186785614719822;0.0422358516866462;0.238778923891832;0.0275996654586005;0.0430722051853917;0.0972957903540563;0.210342904934486;0.181628101477558;0.0906049623640926;0.0105938109841093;0.00766657373850014;0.00209088374686367;0.00139392249790912;0.000418176749372735;0.000139392249790912;$M;60;0.00864231948703652;0.0122665179816002;0.0101756342347365;0.0101756342347365;0.00669082798996376;0.00696961248954558;0.0036241984945637;0.00878171173682743;0.00627265124059102;0.00571508224142738;0.00794535823808196;0.0111513799832729;0.00766657373850014;0.011011987733482;0.0103150264845275;0.00822414273766379;0.00808475048787287;0.00696961248954558;0.00850292723724561;0.00850292723724561;0.00738778923891832;0.0104544187343184;0.0117089489824366;0.0161695009757457;0.0165876777251185;0.014218009478673;0.0115695567326457;0.00947867298578199;0.0124059102313911;0.0096180652355729;0.0105938109841093;0.0133816559799275;0.120992472818511;0.0149149707276275;0.00850292723724561;0.0083635349874547;0.00919988848620017;0.00878171173682743;0.0111513799832729;0.0129634792305548;0.0144967939782548;0.0153331474770003;0.0181209924728185;0.0147755784778366;0.0143574017284639;0.012545302481182;0.0108725954836911;0.0119877334820184;0.00780596598829105;0.012545302481182;0.0100362419849456;0.00822414273766379;0.0128240869807639;0.0143574017284639;0.011011987733482;0.00933928073599108;0.0925564538611653;0.00919988848620017;0.0840535266239197;0.109422916085866;$I;150000;150000
3;$M;2;1;0;$M;3;0;0;1;$M;33;0.0925925925925926;0.0185185185185185;0;0.111111111111111;0;0.0555555555555556;0.0185185185185185;0.0185185185185185;0;0;0.12962962962963;0;0;0;0;0;0.0185185185185185;0.444444444444444;0;0.0555555555555556;0.0185185185185185;0;0;0;0;0;0;0;0;0;0;0;0.0185185185185185;$M;33;0.0185185185185185;0;0.0555555555555556;0.0185185185185185;0;0;0.444444444444444;0;0;0;0;0.12962962962963;0;0;0.0185185185185185;0;0;0.0185185185185185;0;0.111111111111111;0;0;0;0.0555555555555556;0.0185185185185185;0;0.0925925925925926;0;0;0;0;0;0.0185185185185185;$M;21;0;0.0555555555555556;0.0185185185185185;0;0.148148148148148;0.0185185185185185;0;0.0925925925925926;0;0.0185185185185185;0;0.111111111111111;0;0.0185185185185185;0;0;0;0.444444444444444;0.0740740740740741;0;0;$M;21;0.0555555555555556;0;0;0;0.148148148148148;0;0.444444444444444;0.0185185185185185;0;0;0.0185185185185185;0;0.0185185185185185;0.0925925925925926;0.0185185185185185;0;0.111111111111111;0;0.0740740740740741;0;0;$M;26;0;0;0.0185185185185185;0;0.0185185185185185;0.0925925925925926;0.111111111111111;0.0740740740740741;0.0185185185185185;0;0;0.12962962962963;0;0;0;0;0;0;0;0;0;0.0555555555555556;0;0.0185185185185185;0.0185185185185185;0.444444444444444;$M;26;0.0925925925925926;0.0185185185185185;0.0740740740740741;0;0.444444444444444;0;0;0;0.12962962962963;0;0.0185185185185185;0;0;0.0185185185185185;0;0;0.111111111111111;0;0;0;0.0555555555555556;0.0185185185185185;0;0;0;0.0185185185185185;$M;2;0.222222222222222;0.777777777777778;$M;3;0;1;0;$M;9;0;0;1;0;0;0;0;0;0;$I;30;3553.85;$M;2;0;1;$M;2;0;1;$M;31;0;0.037037037037037;0;0.0185185185185185;0.0740740740740741;0.037037037037037;0;0;0.0740740740740741;0.037037037037037;0.0185185185185185;0.0185185185185185;0.0185185185185185;0.0555555555555556;0.037037037037037;0.0185185185185185;0.0925925925925926;0.0555555555555556;0.037037037037037;0;0.037037037037037;0.0185185185185185;0.037037037037037;0.0185185185185185;0;0.0740740740740741;0.0185185185185185;0.037037037037037;0;0.0555555555555556;0.0740740740740741;$M;12;0.148148148148148;0.0185185185185185;0;0.0185185185185185;0.0740740740740741;0.0740740740740741;0;0.0925925925925926;0.0740740740740741;0.351851851851852;0.0925925925925926;0.0555555555555556;$M;31;0;0.037037037037037;0;0.0185185185185185;0.0740740740740741;0.037037037037037;0;0;0.0740740740740741;0.037037037037037;0.0185185185185185;0.0185185185185185;0.0185185185185185;0.0555555555555556;0.037037037037037;0.0185185185185185;0.0925925925925926;0.0555555555555556;0.037037037037037;0;0.037037037037037;0.0185185185185185;0.037037037037037;0.0185185185185185;0;0.0740740740740741;0.0185185185185185;0.037037037037037;0;0.0555555555555556;0.0740740740740741;$M;12;0.148148148148148;0.0185185185185185;0;0.0185185185185185;0.0740740740740741;0.0740740740740741;0;0.0925925925925926;0.0740740740740741;0.351851851851852;0.0925925925925926;0.0555555555555556;$M;3;0.148148148148148;0.611111111111111;0.240740740740741;$M;2;0.444444444444444;0.555555555555556;$M;18;0.388888888888889;0;0;0;0;0;0;0;0.611111111111111;0;0;0;0;0;0;0;0;0;$M;8;0;0.0555555555555556;0.388888888888889;0.518518518518518;0;0.037037037037037;0;0;$M;24;0;0;0.0555555555555556;0;0;0;0;0;0.0185185185185185;0.0185185185185185;0.0555555555555556;0.037037037037037;0.037037037037037;0.0925925925925926;0.425925925925926;0;0.0925925925925926;0.0555555555555556;0.0555555555555556;0.0185185185185185;0.037037037037037;0;0;0;$M;60;0.037037037037037;0;0.0555555555555556;0.388888888888889;0.0185185185185185;0;0;0;0;0.037037037037037;0.037037037037037;0;0;0;0.0185185185185185;0;0.0185185185185185;0;0;0.0185185185185185;0;0.037037037037037;0.0185185185185185;0;0.0185185185185185;0;0;0.0185185185185185;0;0;0;0;0.0185185185185185;0;0;0;0.0185185185185185;0.0185185185185185;0.0185185185185185;0;0;0;0.0185185185185185;0;0;0;0;0;0.037037037037037;0;0;0;0;0.0185185185185185;0.0555555555555556;0.0185185185185185;0.0185185185185185;0;0.037037037037037;0;$I;15000;15000
4;$M;2;1;0;$M;3;0;0;1;$M;33;0.0142711518858308;0.00203873598369011;0.00101936799184506;0.104994903160041;0.00101936799184506;0.00101936799184506;0;0.00305810397553517;0;0;0.00917431192660551;0;0;0;0;0.00101936799184506;0.0101936799184506;0.612640163098879;0.00611620795107034;0.120285423037717;0.0774719673802243;0;0;0;0;0.00203873598369011;0.00101936799184506;0.0163098878695209;0.00407747196738022;0;0;0;0.0122324159021407;$M;33;0.0122324159021407;0;0.00101936799184506;0;0;0.00203873598369011;0.612640163098879;0;0.00101936799184506;0;0;0.00917431192660551;0.00101936799184506;0.00611620795107034;0.00203873598369011;0;0;0.0101936799184506;0.00101936799184506;0.104994903160041;0;0.00407747196738022;0.0163098878695209;0.120285423037717;0.0774719673802243;0;0.0142711518858308;0;0.00101936799184506;0;0;0;0.00305810397553517;$M;21;0.00101936799184506;0.00101936799184506;0;0;0.0122324159021407;0.0101936799184506;0;0.0142711518858308;0.00101936799184506;0.00203873598369011;0.00611620795107034;0.104994903160041;0.00101936799184506;0.0326197757390418;0;0.00203873598369011;0.00101936799184506;0.612640163098879;0.197757390417941;0;0;$M;21;0.00101936799184506;0;0.00203873598369011;0;0.0122324159021407;0.00101936799184506;0.612640163098879;0.0101936799184506;0;0.00101936799184506;0;0.00611620795107034;0.00203873598369011;0.0142711518858308;0.0326197757390418;0;0.104994903160041;0.00101936799184506;0.197757390417941;0;0.00101936799184506;$M;26;0;0.00101936799184506;0.0101936799184506;0;0.00203873598369011;0.0142711518858308;0.106014271151886;0.00101936799184506;0.00305810397553517;0;0;0.00917431192660551;0.0163098878695209;0;0;0;0.00101936799184506;0;0.00407747196738022;0.00611620795107034;0;0.120285423037717;0;0.0774719673802243;0.0122324159021407;0.615698267074414;$M;26;0.0142711518858308;0.0122324159021407;0.00101936799184506;0;0.615698267074414;0;0;0;0.00917431192660551;0;0.0101936799184506;0.00101936799184506;0.00611620795107034;0.00203873598369011;0;0;0.106014271151886;0.00101936799184506;0.0163098878695209;0.00407747196738022;0.120285423037717;0.0774719673802243;0;0;0;0.00305810397553517;$M;2;0.0234454638124363;0.976554536187564;$M;3;0.142711518858308;0.857288481141692;0;$M;9;0.142711518858308;0;0.856269113149847;0;0;0;0;0.00101936799184506;0;$I;0.219735950632656;15000;$M;2;0.815494393476045;0.184505606523955;$M;2;0.7217125382263;0.2782874617737;$M;31;0.0193679918450561;0.0285423037716616;0.0285423037716616;0.0295616717635066;0.0417940876656473;0.0397553516819572;0.0336391437308868;0.0428134556574924;0.0203873598369011;0.0244648318042813;0.035677879714577;0.0397553516819572;0.0285423037716616;0.0346585117227319;0.0224260958205912;0.0336391437308868;0.0295616717635066;0.0305810397553517;0.0489296636085627;0.036697247706422;0.0438328236493374;0.0499490316004077;0.0530071355759429;0.0152905198776758;0.0316004077471967;0.0203873598369011;0.017329255861366;0.035677879714577;0.0417940876656473;0.0265035677879715;0.0152905198776758;$M;12;0.072375127420999;0.0774719673802243;0.072375127420999;0.0948012232415902;0.0682976554536188;0.0927624872579001;0.0978593272171254;0.0866462793068298;0.0886850152905199;0.0917431192660551;0.0581039755351682;0.0988786952089704;$M;31;0.0193679918450561;0.0285423037716616;0.0285423037716616;0.0295616717635066;0.0417940876656473;0.0397553516819572;0.0336391437308868;0.0428134556574924;0.0203873598369011;0.0244648318042813;0.035677879714577;0.0397553516819572;0.0285423037716616;0.0346585117227319;0.0224260958205912;0.0336391437308868;0.0295616717635066;0.0305810397553517;0.0489296636085627;0.036697247706422;0.0438328236493374;0.0499490316004077;0.0530071355759429;0.0152905198776758;0.0316004077471967;0.0203873598369011;0.017329255861366;0.035677879714577;0.0417940876656473;0.0265035677879715;0.0152905198776758;$M;12;0.072375127420999;0.0774719673802243;0.072375127420999;0.0948012232415902;0.0682976554536188;0.0927624872579001;0.0978593272171254;0.0866462793068298;0.0886850152905199;0.0917431192660551;0.0581039755351682;0.0988786952089704;$M;3;0.337410805300714;0.36493374108053;0.297655453618756;$M;2;0.428134556574924;0.571865443425077;$M;18;0.361875637104995;0.0295616717635066;0;0;0.0682976554536188;0;0;0;0.419979612640163;0.00509683995922528;0;0.113149847094801;0.00203873598369011;0;0;0;0;0;$M;8;0;0.2782874617737;0.36289500509684;0.351681957186544;0.00101936799184506;0.00305810397553517;0.00305810397553517;0;$M;24;0;0.00815494393476045;0.017329255861366;0.0132517838939857;0.018348623853211;0.00101936799184506;0.00611620795107034;0.00509683995922528;0.0295616717635066;0.0285423037716616;0.072375127420999;0.439347604485219;0.0601427115188583;0.0713557594291539;0.0642201834862385;0.072375127420999;0.0581039755351682;0.0275229357798165;0.00101936799184506;0.00203873598369011;0.00101936799184506;0.00203873598369011;0.00101936799184506;0;$M;60;0.0122324159021407;0.0101936799184506;0.00917431192660551;0.0101936799184506;0.0112130479102956;0.0132517838939857;0.017329255861366;0.0122324159021407;0.0152905198776758;0.0101936799184506;0.00917431192660551;0.00815494393476045;0.00713557594291539;0.00917431192660551;0.00611620795107034;0.373088685015291;0.00713557594291539;0.00509683995922528;0.00917431192660551;0.00815494393476045;0.0101936799184506;0.0163098878695209;0.0101936799184506;0.00713557594291539;0.0152905198776758;0.0132517838939857;0.0122324159021407;0.0214067278287462;0.00917431192660551;0.0122324159021407;0.0112130479102956;0.0101936799184506;0.00815494393476045;0.0122324159021407;0.0112130479102956;0.0112130479102956;0.00815494393476045;0.0122324159021407;0.0132517838939857;0.00917431192660551;0.00917431192660551;0.00509683995922528;0.00917431192660551;0.0101936799184506;0.00815494393476045;0.0132517838939857;0.0122324159021407;0.0101936799184506;0.0101936799184506;0.0122324159021407;0.00917431192660551;0.00611620795107034;0.00815494393476045;0.0132517838939857;0.0122324159021407;0.00815494393476045;0.0142711518858308;0.0101936799184506;0.00917431192660551;0.0112130479102956;$I;15000;15000
